Temperatura,Umidade,DataInsert,IdInsert 
20.30, 56.00, 2023-05-28T08:09:05Z, 2297
19.90, 57.00, 2023-05-28T08:24:06Z, 2298
20.30, 57.00, 2023-05-28T08:39:06Z, 2299
20.20, 58.00, 2023-05-28T08:54:07Z, 2300
20.30, 58.00, 2023-05-28T09:09:07Z, 2301
20.40, 58.00, 2023-05-28T09:24:08Z, 2302
20.20, 58.00, 2023-05-28T09:39:08Z, 2303
20.20, 58.00, 2023-05-28T09:54:09Z, 2304
20.50, 58.00, 2023-05-28T10:09:09Z, 2305
20.50, 57.00, 2023-05-28T10:24:10Z, 2306
20.40, 58.00, 2023-05-28T10:39:10Z, 2307
20.30, 59.00, 2023-05-28T10:54:11Z, 2308
20.20, 59.00, 2023-05-28T11:09:11Z, 2309
20.40, 59.00, 2023-05-28T11:24:12Z, 2310
20.50, 58.00, 2023-05-28T11:39:12Z, 2311
20.60, 58.00, 2023-05-28T11:54:13Z, 2312
20.90, 58.00, 2023-05-28T12:09:13Z, 2313
21.10, 58.00, 2023-05-28T12:24:14Z, 2314
21.20, 57.00, 2023-05-28T12:39:15Z, 2315
21.60, 57.00, 2023-05-28T12:54:15Z, 2316
21.70, 57.00, 2023-05-28T13:09:16Z, 2317
22.00, 56.00, 2023-05-28T13:24:16Z, 2318
22.10, 56.00, 2023-05-28T13:39:17Z, 2319
22.40, 55.00, 2023-05-28T13:54:17Z, 2320
22.60, 54.00, 2023-05-28T14:09:18Z, 2321
22.50, 53.00, 2023-05-28T14:24:18Z, 2322
22.70, 52.00, 2023-05-28T14:39:19Z, 2323
22.90, 51.00, 2023-05-28T14:54:19Z, 2324
22.90, 51.00, 2023-05-28T15:09:20Z, 2325
23.30, 50.00, 2023-05-28T15:24:20Z, 2326
23.50, 49.00, 2023-05-28T15:39:21Z, 2327
23.30, 50.00, 2023-05-28T15:54:21Z, 2328
23.40, 49.00, 2023-05-28T16:24:23Z, 2329
23.30, 50.00, 2023-05-28T16:39:23Z, 2330
23.60, 48.00, 2023-05-28T16:54:24Z, 2331
23.70, 48.00, 2023-05-28T17:09:24Z, 2332
23.70, 47.00, 2023-05-28T17:24:25Z, 2333
23.70, 47.00, 2023-05-28T17:39:25Z, 2334
23.70, 47.00, 2023-05-28T17:54:26Z, 2335
23.80, 46.00, 2023-05-28T18:09:27Z, 2336
23.90, 46.00, 2023-05-28T18:24:27Z, 2337
24.10, 46.00, 2023-05-28T18:39:28Z, 2338
24.10, 46.00, 2023-05-28T18:54:28Z, 2339
24.10, 46.00, 2023-05-28T19:09:29Z, 2340
24.10, 46.00, 2023-05-28T19:24:29Z, 2341
24.10, 47.00, 2023-05-28T19:39:30Z, 2342
24.20, 47.00, 2023-05-28T19:54:30Z, 2343
24.30, 47.00, 2023-05-28T20:09:31Z, 2344
24.30, 47.00, 2023-05-28T20:24:31Z, 2345
24.40, 47.00, 2023-05-28T20:39:32Z, 2346
24.30, 47.00, 2023-05-28T20:54:32Z, 2347
24.20, 50.00, 2023-05-28T21:09:33Z, 2348
24.30, 51.00, 2023-05-28T21:24:33Z, 2349
24.00, 51.00, 2023-05-28T21:39:34Z, 2350
23.90, 50.00, 2023-05-28T21:54:35Z, 2351
23.60, 50.00, 2023-05-28T22:09:35Z, 2352
23.70, 50.00, 2023-05-28T22:24:36Z, 2353
23.60, 50.00, 2023-05-28T22:39:36Z, 2354
23.60, 49.00, 2023-05-28T22:54:37Z, 2355
23.40, 50.00, 2023-05-28T23:09:37Z, 2356
23.30, 50.00, 2023-05-28T23:24:38Z, 2357
23.60, 49.00, 2023-05-28T23:39:38Z, 2358
23.40, 50.00, 2023-05-28T23:54:39Z, 2359
23.30, 50.00, 2023-05-29T00:09:39Z, 2360
23.40, 50.00, 2023-05-29T00:24:40Z, 2361
23.40, 50.00, 2023-05-29T00:39:40Z, 2362
23.40, 50.00, 2023-05-29T00:54:41Z, 2363
23.30, 50.00, 2023-05-29T01:09:41Z, 2364
22.90, 51.00, 2023-05-29T01:24:42Z, 2365
23.10, 52.00, 2023-05-29T01:39:42Z, 2366
23.10, 53.00, 2023-05-29T01:54:43Z, 2367
23.00, 53.00, 2023-05-29T02:09:44Z, 2368
22.90, 54.00, 2023-05-29T02:24:44Z, 2369
22.90, 54.00, 2023-05-29T02:39:45Z, 2370
22.80, 55.00, 2023-05-29T02:54:45Z, 2371
22.80, 55.00, 2023-05-29T03:09:46Z, 2372
22.70, 55.00, 2023-05-29T03:24:46Z, 2373
22.60, 55.00, 2023-05-29T03:39:47Z, 2374
22.40, 56.00, 2023-05-29T03:54:47Z, 2375
22.40, 56.00, 2023-05-29T04:09:48Z, 2376
22.40, 56.00, 2023-05-29T04:24:48Z, 2377
22.30, 56.00, 2023-05-29T04:39:49Z, 2378
22.20, 57.00, 2023-05-29T04:54:50Z, 2379
22.10, 57.00, 2023-05-29T05:09:50Z, 2380
21.90, 57.00, 2023-05-29T05:24:51Z, 2381
21.90, 57.00, 2023-05-29T05:39:51Z, 2382
22.00, 57.00, 2023-05-29T05:54:52Z, 2383
21.90, 56.00, 2023-05-29T06:09:52Z, 2384
21.60, 57.00, 2023-05-29T06:24:53Z, 2385
21.70, 56.00, 2023-05-29T06:39:53Z, 2386
21.70, 56.00, 2023-05-29T06:54:54Z, 2387
21.70, 56.00, 2023-05-29T07:09:54Z, 2388
21.70, 56.00, 2023-05-29T07:24:55Z, 2389
21.70, 56.00, 2023-05-29T07:39:55Z, 2390
21.70, 56.00, 2023-05-29T07:54:56Z, 2391
21.60, 56.00, 2023-05-29T08:09:56Z, 2392
21.30, 57.00, 2023-05-29T08:24:57Z, 2393
21.50, 56.00, 2023-05-29T08:39:57Z, 2394
21.60, 56.00, 2023-05-29T08:54:58Z, 2395
21.50, 57.00, 2023-05-29T09:09:59Z, 2396
21.40, 57.00, 2023-05-29T09:24:59Z, 2397
21.40, 57.00, 2023-05-29T09:40:00Z, 2398
21.30, 57.00, 2023-05-29T09:55:00Z, 2399
21.00, 58.00, 2023-05-29T10:10:01Z, 2400
21.30, 58.00, 2023-05-29T10:25:01Z, 2401
21.40, 58.00, 2023-05-29T10:40:02Z, 2402
21.40, 58.00, 2023-05-29T10:55:02Z, 2403
21.40, 58.00, 2023-05-29T11:10:03Z, 2404
21.30, 59.00, 2023-05-29T11:25:03Z, 2405
21.40, 58.00, 2023-05-29T11:40:04Z, 2406
21.30, 58.00, 2023-05-29T11:55:04Z, 2407
21.40, 58.00, 2023-05-29T12:10:05Z, 2408
21.40, 58.00, 2023-05-29T12:25:06Z, 2409
21.30, 58.00, 2023-05-29T12:40:06Z, 2410
21.30, 58.00, 2023-05-29T12:55:07Z, 2411
21.30, 58.00, 2023-05-29T13:10:07Z, 2412
21.50, 58.00, 2023-05-29T13:25:08Z, 2413
21.50, 57.00, 2023-05-29T13:40:08Z, 2414
21.70, 56.00, 2023-05-29T13:55:09Z, 2415
21.90, 56.00, 2023-05-29T14:10:09Z, 2416
22.00, 56.00, 2023-05-29T14:25:10Z, 2417
22.20, 56.00, 2023-05-29T14:40:10Z, 2418
22.40, 56.00, 2023-05-29T14:55:11Z, 2419
22.70, 55.00, 2023-05-29T15:10:11Z, 2420
22.80, 54.00, 2023-05-29T15:25:12Z, 2421
22.90, 52.00, 2023-05-29T15:40:12Z, 2422
22.80, 53.00, 2023-05-29T15:55:13Z, 2423
22.80, 53.00, 2023-05-29T16:10:14Z, 2424
23.10, 51.00, 2023-05-29T16:25:14Z, 2425
23.10, 52.00, 2023-05-29T16:40:15Z, 2426
23.00, 53.00, 2023-05-29T16:55:15Z, 2427
23.10, 52.00, 2023-05-29T17:10:16Z, 2428
23.30, 52.00, 2023-05-29T17:25:16Z, 2429
23.40, 52.00, 2023-05-29T17:40:17Z, 2430
23.50, 51.00, 2023-05-29T17:55:17Z, 2431
23.50, 51.00, 2023-05-29T18:10:18Z, 2432
23.50, 51.00, 2023-05-29T18:25:18Z, 2433
23.50, 51.00, 2023-05-29T18:40:19Z, 2434
23.60, 52.00, 2023-05-29T18:55:19Z, 2435
23.70, 52.00, 2023-05-29T19:10:20Z, 2436
23.60, 52.00, 2023-05-29T19:25:20Z, 2437
23.60, 52.00, 2023-05-29T19:40:21Z, 2438
23.60, 52.00, 2023-05-29T19:55:21Z, 2439
23.50, 52.00, 2023-05-29T20:10:22Z, 2440
23.60, 51.00, 2023-05-29T20:25:23Z, 2441
23.50, 51.00, 2023-05-29T20:40:23Z, 2442
23.40, 52.00, 2023-05-29T20:55:24Z, 2443
23.60, 52.00, 2023-05-29T21:10:24Z, 2444
23.80, 52.00, 2023-05-29T21:25:25Z, 2445
23.70, 52.00, 2023-05-29T21:40:25Z, 2446
23.10, 55.00, 2023-05-29T21:55:26Z, 2447
22.70, 56.00, 2023-05-29T22:10:26Z, 2448
23.20, 54.00, 2023-05-29T22:25:27Z, 2449
22.90, 55.00, 2023-05-29T22:40:27Z, 2450
22.70, 55.00, 2023-05-29T22:55:28Z, 2451
22.50, 55.00, 2023-05-29T23:10:28Z, 2452
22.50, 56.00, 2023-05-29T23:25:29Z, 2453
22.50, 55.00, 2023-05-29T23:40:30Z, 2454
22.60, 55.00, 2023-05-29T23:55:30Z, 2455
22.20, 57.00, 2023-05-30T00:10:31Z, 2456
22.30, 57.00, 2023-05-30T00:25:31Z, 2457
22.40, 57.00, 2023-05-30T00:40:32Z, 2458
22.30, 57.00, 2023-05-30T00:55:32Z, 2459
22.50, 57.00, 2023-05-30T01:10:33Z, 2460
22.40, 57.00, 2023-05-30T01:25:33Z, 2461
22.30, 57.00, 2023-05-30T01:40:34Z, 2462
22.20, 57.00, 2023-05-30T01:55:34Z, 2463
21.90, 58.00, 2023-05-30T02:10:35Z, 2464
22.10, 57.00, 2023-05-30T02:25:35Z, 2465
21.90, 58.00, 2023-05-30T02:40:36Z, 2466
21.90, 58.00, 2023-05-30T02:55:36Z, 2467
21.40, 59.00, 2023-05-30T03:10:37Z, 2468
21.50, 59.00, 2023-05-30T03:25:37Z, 2469
21.40, 59.00, 2023-05-30T03:40:38Z, 2470
21.60, 58.00, 2023-05-30T03:55:39Z, 2471
21.30, 59.00, 2023-05-30T04:10:39Z, 2472
21.40, 59.00, 2023-05-30T04:25:40Z, 2473
21.30, 59.00, 2023-05-30T04:40:40Z, 2474
20.90, 60.00, 2023-05-30T04:55:41Z, 2475
20.70, 60.00, 2023-05-30T05:10:42Z, 2476
20.90, 59.00, 2023-05-30T05:25:42Z, 2477
21.10, 59.00, 2023-05-30T05:40:43Z, 2478
20.90, 59.00, 2023-05-30T05:55:43Z, 2479
20.70, 59.00, 2023-05-30T06:10:44Z, 2480
20.40, 60.00, 2023-05-30T06:25:45Z, 2481
20.40, 59.00, 2023-05-30T06:40:45Z, 2482
20.00, 60.00, 2023-05-30T06:55:46Z, 2483
19.90, 60.00, 2023-05-30T07:10:46Z, 2484
19.90, 59.00, 2023-05-30T07:25:47Z, 2485
19.90, 59.00, 2023-05-30T07:40:48Z, 2486
20.00, 59.00, 2023-05-30T07:55:48Z, 2487
20.20, 58.00, 2023-05-30T08:10:49Z, 2488
19.90, 59.00, 2023-05-30T08:25:50Z, 2489
19.80, 59.00, 2023-05-30T08:40:50Z, 2490
19.70, 59.00, 2023-05-30T08:55:51Z, 2491
19.70, 59.00, 2023-05-30T09:10:51Z, 2492
19.60, 59.00, 2023-05-30T09:25:52Z, 2493
19.40, 59.00, 2023-05-30T09:40:53Z, 2494
19.40, 59.00, 2023-05-30T09:55:53Z, 2495
19.90, 58.00, 2023-05-30T10:10:54Z, 2496
19.30, 60.00, 2023-05-30T10:25:54Z, 2497
19.30, 60.00, 2023-05-30T10:40:55Z, 2498
19.20, 61.00, 2023-05-30T10:55:55Z, 2499
19.50, 60.00, 2023-05-30T11:10:56Z, 2500
19.40, 61.00, 2023-05-30T11:25:56Z, 2501
19.60, 60.00, 2023-05-30T11:40:57Z, 2502
19.90, 59.00, 2023-05-30T11:55:58Z, 2503
19.90, 59.00, 2023-05-30T12:10:58Z, 2504
20.00, 59.00, 2023-05-30T12:25:59Z, 2505
20.00, 59.00, 2023-05-30T12:40:59Z, 2506
20.10, 59.00, 2023-05-30T12:56:00Z, 2507
20.10, 59.00, 2023-05-30T13:11:00Z, 2508
20.20, 58.00, 2023-05-30T13:26:01Z, 2509
20.20, 58.00, 2023-05-30T13:41:01Z, 2510
20.30, 58.00, 2023-05-30T13:56:02Z, 2511
20.70, 57.00, 2023-05-30T14:11:02Z, 2512
20.90, 57.00, 2023-05-30T14:26:03Z, 2513
21.00, 56.00, 2023-05-30T14:41:03Z, 2514
21.30, 56.00, 2023-05-30T14:56:04Z, 2515
21.50, 56.00, 2023-05-30T15:11:04Z, 2516
21.50, 55.00, 2023-05-30T15:26:05Z, 2517
21.60, 56.00, 2023-05-30T15:41:06Z, 2518
21.60, 55.00, 2023-05-30T15:56:06Z, 2519
22.00, 55.00, 2023-05-30T16:11:07Z, 2520
22.30, 55.00, 2023-05-30T16:26:07Z, 2521
22.50, 54.00, 2023-05-30T16:41:08Z, 2522
22.50, 54.00, 2023-05-30T16:56:08Z, 2523
22.50, 53.00, 2023-05-30T17:11:09Z, 2524
22.70, 53.00, 2023-05-30T17:26:09Z, 2525
22.70, 53.00, 2023-05-30T17:41:10Z, 2526
22.70, 54.00, 2023-05-30T17:56:10Z, 2527
22.70, 54.00, 2023-05-30T18:11:11Z, 2528
22.70, 54.00, 2023-05-30T18:26:11Z, 2529
22.70, 54.00, 2023-05-30T18:41:12Z, 2530
22.80, 54.00, 2023-05-30T18:56:13Z, 2531
22.90, 54.00, 2023-05-30T19:11:13Z, 2532
22.80, 54.00, 2023-05-30T19:26:14Z, 2533
22.80, 54.00, 2023-05-30T19:41:14Z, 2534
22.80, 54.00, 2023-05-30T19:56:15Z, 2535
22.70, 54.00, 2023-05-30T20:11:15Z, 2536
22.50, 54.00, 2023-05-30T20:26:16Z, 2537
22.40, 55.00, 2023-05-30T20:41:16Z, 2538
22.40, 55.00, 2023-05-30T20:56:17Z, 2539
22.40, 55.00, 2023-05-30T21:11:18Z, 2540
22.20, 56.00, 2023-05-30T21:26:18Z, 2541
22.20, 56.00, 2023-05-30T21:41:19Z, 2542
22.00, 57.00, 2023-05-30T21:56:19Z, 2543
22.10, 56.00, 2023-05-30T22:11:20Z, 2544
21.80, 57.00, 2023-05-30T22:26:21Z, 2545
21.90, 57.00, 2023-05-30T22:41:21Z, 2546
21.70, 58.00, 2023-05-30T22:56:22Z, 2547
21.70, 58.00, 2023-05-30T23:11:22Z, 2548
21.90, 62.00, 2023-05-30T23:26:23Z, 2549
21.80, 66.00, 2023-05-30T23:41:23Z, 2550
21.30, 67.00, 2023-05-30T23:56:24Z, 2551
21.30, 67.00, 2023-05-31T00:11:25Z, 2552
21.40, 68.00, 2023-05-31T00:26:25Z, 2553
21.50, 68.00, 2023-05-31T00:41:26Z, 2554
21.40, 69.00, 2023-05-31T00:56:27Z, 2555
21.00, 69.00, 2023-05-31T01:11:27Z, 2556
21.30, 68.00, 2023-05-31T01:26:28Z, 2557
21.30, 68.00, 2023-05-31T01:41:28Z, 2558
21.30, 69.00, 2023-05-31T01:56:29Z, 2559
21.30, 68.00, 2023-05-31T02:11:29Z, 2560
21.20, 68.00, 2023-05-31T02:26:30Z, 2561
21.10, 68.00, 2023-05-31T02:41:30Z, 2562
20.70, 69.00, 2023-05-31T03:08:32Z, 2563
20.90, 68.00, 2023-05-31T03:23:33Z, 2564
20.60, 69.00, 2023-05-31T03:38:33Z, 2565
20.70, 68.00, 2023-05-31T03:53:34Z, 2566
20.80, 69.00, 2023-05-31T04:08:34Z, 2567
20.50, 69.00, 2023-05-31T04:23:35Z, 2568
20.50, 69.00, 2023-05-31T04:38:36Z, 2569
20.60, 68.00, 2023-05-31T04:53:36Z, 2570
20.50, 68.00, 2023-05-31T05:08:37Z, 2571
20.30, 69.00, 2023-05-31T05:23:37Z, 2572
20.20, 69.00, 2023-05-31T05:38:38Z, 2573
20.30, 70.00, 2023-05-31T05:53:38Z, 2574
19.90, 70.00, 2023-05-31T06:08:39Z, 2575
19.80, 70.00, 2023-05-31T06:23:39Z, 2576
20.00, 69.00, 2023-05-31T06:38:40Z, 2577
19.90, 69.00, 2023-05-31T06:53:40Z, 2578
19.90, 69.00, 2023-05-31T07:08:41Z, 2579
19.90, 69.00, 2023-05-31T07:23:41Z, 2580
19.80, 69.00, 2023-05-31T07:38:42Z, 2581
19.70, 69.00, 2023-05-31T07:53:42Z, 2582
19.70, 69.00, 2023-05-31T08:08:43Z, 2583
19.80, 69.00, 2023-05-31T08:23:44Z, 2584
19.60, 70.00, 2023-05-31T08:38:44Z, 2585
19.60, 70.00, 2023-05-31T08:53:45Z, 2586
19.60, 71.00, 2023-05-31T09:08:45Z, 2587
19.60, 70.00, 2023-05-31T09:23:46Z, 2588
19.60, 71.00, 2023-05-31T09:38:46Z, 2589
19.60, 71.00, 2023-05-31T09:53:47Z, 2590
19.70, 71.00, 2023-05-31T10:08:47Z, 2591
19.80, 71.00, 2023-05-31T10:23:48Z, 2592
19.70, 71.00, 2023-05-31T10:38:48Z, 2593
19.50, 73.00, 2023-05-31T10:53:49Z, 2594
19.40, 74.00, 2023-05-31T11:08:49Z, 2595
19.10, 75.00, 2023-05-31T11:23:50Z, 2596
19.20, 74.00, 2023-05-31T11:38:50Z, 2597
19.10, 76.00, 2023-05-31T11:53:51Z, 2598
19.40, 75.00, 2023-05-31T12:08:52Z, 2599
19.60, 73.00, 2023-05-31T12:23:52Z, 2600
19.30, 75.00, 2023-05-31T12:38:53Z, 2601
19.40, 75.00, 2023-05-31T12:53:53Z, 2602
19.40, 75.00, 2023-05-31T13:08:54Z, 2603
19.30, 75.00, 2023-05-31T13:23:54Z, 2604
19.40, 74.00, 2023-05-31T13:38:55Z, 2605
19.60, 73.00, 2023-05-31T13:53:55Z, 2606
19.60, 74.00, 2023-05-31T14:08:56Z, 2607
19.50, 75.00, 2023-05-31T14:23:56Z, 2608
19.50, 73.00, 2023-05-31T14:53:58Z, 2609
19.70, 74.00, 2023-05-31T15:08:59Z, 2610
19.60, 74.00, 2023-05-31T15:23:59Z, 2611
19.70, 74.00, 2023-05-31T15:39:00Z, 2612
19.70, 73.00, 2023-05-31T15:54:00Z, 2613
19.70, 73.00, 2023-05-31T16:09:01Z, 2614
19.70, 73.00, 2023-05-31T16:24:01Z, 2615
19.70, 73.00, 2023-05-31T16:39:02Z, 2616
19.60, 73.00, 2023-05-31T16:54:03Z, 2617
19.60, 73.00, 2023-05-31T17:09:03Z, 2618
19.60, 73.00, 2023-05-31T17:24:04Z, 2619
19.70, 72.00, 2023-05-31T17:39:04Z, 2620
19.70, 73.00, 2023-05-31T17:54:05Z, 2621
19.60, 72.00, 2023-05-31T18:09:05Z, 2622
19.80, 71.00, 2023-05-31T18:24:06Z, 2623
19.90, 71.00, 2023-05-31T18:39:06Z, 2624
20.10, 70.00, 2023-05-31T18:54:07Z, 2625
20.10, 71.00, 2023-05-31T19:09:07Z, 2626
20.10, 70.00, 2023-05-31T19:24:08Z, 2627
20.20, 70.00, 2023-05-31T19:39:08Z, 2628
20.30, 70.00, 2023-05-31T19:54:09Z, 2629
20.20, 71.00, 2023-05-31T20:09:09Z, 2630
20.20, 71.00, 2023-05-31T20:24:10Z, 2631
20.20, 70.00, 2023-05-31T20:39:10Z, 2632
20.20, 70.00, 2023-05-31T20:54:11Z, 2633
20.10, 70.00, 2023-05-31T21:09:11Z, 2634
20.10, 71.00, 2023-05-31T21:24:12Z, 2635
20.20, 71.00, 2023-05-31T21:39:13Z, 2636
19.90, 71.00, 2023-05-31T21:54:13Z, 2637
19.90, 71.00, 2023-05-31T22:09:14Z, 2638
19.80, 71.00, 2023-05-31T22:24:14Z, 2639
19.60, 71.00, 2023-05-31T22:39:15Z, 2640
19.70, 71.00, 2023-05-31T22:54:15Z, 2641
19.60, 70.00, 2023-05-31T23:09:16Z, 2642
19.50, 71.00, 2023-05-31T23:24:16Z, 2643
19.60, 71.00, 2023-05-31T23:39:17Z, 2644
19.50, 72.00, 2023-05-31T23:54:17Z, 2645
19.60, 72.00, 2023-06-01T00:09:18Z, 2646
19.40, 72.00, 2023-06-01T00:24:18Z, 2647
19.30, 72.00, 2023-06-01T00:39:19Z, 2648
19.30, 72.00, 2023-06-01T00:54:19Z, 2649
19.30, 71.00, 2023-06-01T01:09:20Z, 2650
19.20, 71.00, 2023-06-01T01:24:20Z, 2651
19.40, 71.00, 2023-06-01T01:39:21Z, 2652
19.10, 69.00, 2023-06-01T01:54:22Z, 2653
18.80, 70.00, 2023-06-01T02:09:22Z, 2654
18.70, 70.00, 2023-06-01T02:24:23Z, 2655
18.70, 70.00, 2023-06-01T02:39:23Z, 2656
18.60, 71.00, 2023-06-01T02:54:24Z, 2657
18.50, 71.00, 2023-06-01T03:09:24Z, 2658
18.70, 70.00, 2023-06-01T03:24:25Z, 2659
18.60, 71.00, 2023-06-01T03:39:25Z, 2660
18.50, 72.00, 2023-06-01T03:54:26Z, 2661
18.60, 69.00, 2023-06-01T04:09:26Z, 2662
18.60, 69.00, 2023-06-01T04:24:27Z, 2663
18.50, 69.00, 2023-06-01T04:39:27Z, 2664
18.70, 70.00, 2023-06-01T04:54:28Z, 2665
18.50, 71.00, 2023-06-01T05:09:28Z, 2666
18.50, 70.00, 2023-06-01T05:24:29Z, 2667
18.50, 70.00, 2023-06-01T05:39:30Z, 2668
18.00, 69.00, 2023-06-01T05:54:30Z, 2669
17.80, 70.00, 2023-06-01T06:09:31Z, 2670
17.80, 69.00, 2023-06-01T06:24:31Z, 2671
17.60, 69.00, 2023-06-01T06:39:32Z, 2672
17.50, 69.00, 2023-06-01T06:54:32Z, 2673
17.70, 70.00, 2023-06-01T07:09:33Z, 2674
17.80, 70.00, 2023-06-01T07:24:33Z, 2675
17.70, 70.00, 2023-06-01T07:39:34Z, 2676
17.80, 70.00, 2023-06-01T07:54:34Z, 2677
17.70, 69.00, 2023-06-01T08:09:35Z, 2678
17.70, 69.00, 2023-06-01T08:24:35Z, 2679
17.60, 69.00, 2023-06-01T08:39:36Z, 2680
17.40, 70.00, 2023-06-01T08:54:36Z, 2681
17.40, 69.00, 2023-06-01T09:09:37Z, 2682
17.40, 70.00, 2023-06-01T09:24:38Z, 2683
17.50, 71.00, 2023-06-01T09:39:38Z, 2684
17.50, 72.00, 2023-06-01T09:54:39Z, 2685
17.70, 70.00, 2023-06-01T10:09:39Z, 2686
17.50, 72.00, 2023-06-01T10:24:40Z, 2687
17.40, 73.00, 2023-06-01T10:39:40Z, 2688
17.50, 73.00, 2023-06-01T10:54:41Z, 2689
17.60, 73.00, 2023-06-01T11:09:41Z, 2690
17.50, 74.00, 2023-06-01T11:24:42Z, 2691
17.60, 73.00, 2023-06-01T11:39:42Z, 2692
17.60, 75.00, 2023-06-01T11:54:43Z, 2693
17.60, 74.00, 2023-06-01T12:09:43Z, 2694
17.90, 74.00, 2023-06-01T12:24:44Z, 2695
17.80, 72.00, 2023-06-01T12:39:44Z, 2696
18.00, 72.00, 2023-06-01T12:54:45Z, 2697
18.10, 71.00, 2023-06-01T13:09:45Z, 2698
18.20, 70.00, 2023-06-01T13:24:46Z, 2699
18.40, 71.00, 2023-06-01T13:39:47Z, 2700
18.70, 72.00, 2023-06-01T13:54:47Z, 2701
18.50, 72.00, 2023-06-01T14:09:48Z, 2702
18.60, 72.00, 2023-06-01T14:24:48Z, 2703
18.80, 72.00, 2023-06-01T14:39:49Z, 2704
19.00, 72.00, 2023-06-01T14:54:49Z, 2705
19.00, 70.00, 2023-06-01T15:09:50Z, 2706
19.20, 70.00, 2023-06-01T15:24:50Z, 2707
19.30, 69.00, 2023-06-01T15:39:51Z, 2708
19.30, 68.00, 2023-06-01T15:54:51Z, 2709
19.50, 68.00, 2023-06-01T16:09:52Z, 2710
19.50, 68.00, 2023-06-01T16:24:52Z, 2711
19.60, 66.00, 2023-06-01T16:39:53Z, 2712
19.60, 67.00, 2023-06-01T16:54:53Z, 2713
19.80, 66.00, 2023-06-01T17:09:54Z, 2714
19.90, 65.00, 2023-06-01T17:24:55Z, 2715
20.00, 64.00, 2023-06-01T17:39:55Z, 2716
20.10, 64.00, 2023-06-01T17:54:56Z, 2717
20.10, 63.00, 2023-06-01T18:09:56Z, 2718
20.20, 62.00, 2023-06-01T18:24:57Z, 2719
20.30, 62.00, 2023-06-01T18:39:57Z, 2720
20.40, 61.00, 2023-06-01T18:54:58Z, 2721
20.50, 60.00, 2023-06-01T19:09:58Z, 2722
20.50, 60.00, 2023-06-01T19:24:59Z, 2723
20.50, 61.00, 2023-06-01T19:39:59Z, 2724
20.60, 60.00, 2023-06-01T19:55:00Z, 2725
20.70, 61.00, 2023-06-01T20:10:00Z, 2726
20.80, 62.00, 2023-06-01T20:25:01Z, 2727
20.80, 63.00, 2023-06-01T20:40:01Z, 2728
20.50, 63.00, 2023-06-01T20:55:02Z, 2729
20.40, 63.00, 2023-06-01T21:10:02Z, 2730
20.40, 63.00, 2023-06-01T21:25:03Z, 2731
20.30, 63.00, 2023-06-01T21:40:04Z, 2732
20.20, 64.00, 2023-06-01T21:55:04Z, 2733
20.30, 63.00, 2023-06-01T22:10:05Z, 2734
20.50, 62.00, 2023-06-01T22:25:05Z, 2735
20.30, 62.00, 2023-06-01T22:40:06Z, 2736
20.10, 61.00, 2023-06-01T22:55:06Z, 2737
20.10, 61.00, 2023-06-01T23:10:07Z, 2738
20.10, 61.00, 2023-06-01T23:25:07Z, 2739
19.90, 61.00, 2023-06-01T23:40:08Z, 2740
19.80, 62.00, 2023-06-01T23:55:08Z, 2741
19.80, 63.00, 2023-06-02T00:10:09Z, 2742
19.80, 62.00, 2023-06-02T00:25:09Z, 2743
19.70, 62.00, 2023-06-02T00:40:10Z, 2744
19.80, 62.00, 2023-06-02T00:55:10Z, 2745
19.80, 62.00, 2023-06-02T01:10:11Z, 2746
19.80, 62.00, 2023-06-02T01:25:11Z, 2747
19.50, 63.00, 2023-06-02T01:40:12Z, 2748
19.40, 64.00, 2023-06-02T01:55:12Z, 2749
19.30, 64.00, 2023-06-02T02:10:13Z, 2750
19.20, 63.00, 2023-06-02T02:25:14Z, 2751
19.30, 63.00, 2023-06-02T02:40:14Z, 2752
19.10, 64.00, 2023-06-02T02:55:15Z, 2753
19.10, 63.00, 2023-06-02T03:10:15Z, 2754
19.10, 63.00, 2023-06-02T03:25:16Z, 2755
18.90, 63.00, 2023-06-02T03:40:16Z, 2756
18.70, 63.00, 2023-06-02T03:55:17Z, 2757
18.60, 63.00, 2023-06-02T04:10:17Z, 2758
18.50, 63.00, 2023-06-02T04:25:18Z, 2759
18.50, 64.00, 2023-06-02T04:40:18Z, 2760
18.50, 64.00, 2023-06-02T04:55:19Z, 2761
18.40, 64.00, 2023-06-02T05:10:19Z, 2762
18.30, 65.00, 2023-06-02T05:25:20Z, 2763
18.20, 65.00, 2023-06-02T05:40:20Z, 2764
18.20, 65.00, 2023-06-02T05:55:21Z, 2765
18.20, 65.00, 2023-06-02T06:10:22Z, 2766
18.00, 65.00, 2023-06-02T06:25:22Z, 2767
18.00, 66.00, 2023-06-02T06:40:23Z, 2768
18.00, 66.00, 2023-06-02T06:55:23Z, 2769
17.90, 66.00, 2023-06-02T07:10:24Z, 2770
17.90, 66.00, 2023-06-02T07:25:24Z, 2771
17.80, 66.00, 2023-06-02T07:40:25Z, 2772
17.80, 66.00, 2023-06-02T07:55:25Z, 2773
17.70, 66.00, 2023-06-02T08:10:26Z, 2774
17.60, 66.00, 2023-06-02T08:25:26Z, 2775
17.60, 66.00, 2023-06-02T08:40:27Z, 2776
17.40, 66.00, 2023-06-02T08:55:27Z, 2777
